date,username,time,task,computer,stimfile
04/20/2016,gru,20-Apr-2016 21:14:16,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim01.mat
04/20/2016,gru,20-Apr-2016 21:19:11,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim02.mat
04/20/2016,gru,20-Apr-2016 21:23:57,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim03.mat
04/20/2016,gru,20-Apr-2016 21:28:27,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim04.mat
04/20/2016,gru,20-Apr-2016 21:33:39,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim05.mat
04/20/2016,gru,20-Apr-2016 21:38:14,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim06.mat
04/20/2016,gru,20-Apr-2016 21:42:51,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim07.mat
04/20/2016,gru,20-Apr-2016 21:47:32,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s044/160420_stim08.mat
