date,username,time,task,computer,stimfile
04/19/2016,gru,19-Apr-2016 19:22:26,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim01.mat
04/19/2016,gru,19-Apr-2016 19:27:14,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim02.mat
04/19/2016,gru,19-Apr-2016 19:31:50,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim03.mat
04/19/2016,gru,19-Apr-2016 19:36:20,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim04.mat
04/19/2016,gru,19-Apr-2016 19:41:08,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim05.mat
04/19/2016,gru,19-Apr-2016 19:45:42,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim06.mat
04/19/2016,gru,19-Apr-2016 19:50:11,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim07.mat
04/19/2016,gru,19-Apr-2016 19:55:00,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s043/160419_stim08.mat
