date,username,time,task,computer,stimfile
08/08/2018,gru,08-Aug-2018 22:50:20,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim01.mat
08/08/2018,gru,08-Aug-2018 22:56:06,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim02.mat
08/08/2018,gru,08-Aug-2018 23:01:27,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim03.mat
08/08/2018,gru,08-Aug-2018 23:06:45,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim04.mat
08/08/2018,gru,08-Aug-2018 23:12:23,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim05.mat
08/08/2018,gru,08-Aug-2018 23:17:54,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim06.mat
08/08/2018,gru,08-Aug-2018 23:23:26,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s359/180808_stim07.mat
