date,username,time,task,computer,stimfile
07/19/2016,gru,19-Jul-2016 20:59:55,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim01.mat
07/19/2016,gru,19-Jul-2016 21:04:50,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim02.mat
07/19/2016,gru,19-Jul-2016 21:09:49,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim03.mat
07/19/2016,gru,19-Jul-2016 21:14:29,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim04.mat
07/19/2016,gru,19-Jul-2016 21:19:13,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim05.mat
07/19/2016,gru,19-Jul-2016 21:23:54,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim06.mat
07/19/2016,gru,19-Jul-2016 21:28:35,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s342/160719_stim07.mat
