date,username,time,task,computer,stimfile
07/12/2016,gru,12-Jul-2016 19:31:06,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim05.mat
07/12/2016,gru,12-Jul-2016 19:38:47,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim06.mat
07/12/2016,gru,12-Jul-2016 19:47:01,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim07.mat
07/12/2016,gru,12-Jul-2016 19:54:33,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim08.mat
07/12/2016,gru,12-Jul-2016 20:02:10,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim09.mat
07/12/2016,gru,12-Jul-2016 20:10:17,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim10.mat
07/12/2016,gru,12-Jul-2016 20:17:52,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim11.mat
07/12/2016,gru,12-Jul-2016 20:25:54,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim12.mat
07/12/2016,gru,12-Jul-2016 20:33:38,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim13.mat
07/12/2016,gru,12-Jul-2016 20:41:18,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim14.mat
07/12/2016,gru,12-Jul-2016 20:49:14,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim15.mat
07/12/2016,gru,12-Jul-2016 20:57:11,suppression2.m,oban.stanford.edu,~/data/suppression2/s301/160712_stim16.mat
