date,username,time,task,computer,stimfile
05/28/2016,gru,28-May-2016 20:58:34,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim01.mat
05/28/2016,gru,28-May-2016 21:06:35,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim02.mat
05/28/2016,gru,28-May-2016 21:14:20,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim03.mat
05/28/2016,gru,28-May-2016 21:22:53,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim04.mat
05/28/2016,gru,28-May-2016 21:30:38,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim05.mat
05/28/2016,gru,28-May-2016 21:39:03,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160528_stim06.mat
05/31/2016,gru,31-May-2016 21:01:23,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim01.mat
05/31/2016,gru,31-May-2016 21:09:06,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim02.mat
05/31/2016,gru,31-May-2016 21:16:39,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim03.mat
05/31/2016,gru,31-May-2016 21:25:18,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim04.mat
05/31/2016,gru,31-May-2016 21:33:05,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim05.mat
05/31/2016,gru,31-May-2016 21:41:53,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim06.mat
05/31/2016,gru,31-May-2016 21:50:27,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim07.mat
05/31/2016,gru,31-May-2016 21:58:20,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160531_stim08.mat
06/06/2016,gru,06-Jun-2016 14:26:20,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim01.mat
06/06/2016,gru,06-Jun-2016 14:33:57,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim02.mat
06/06/2016,gru,06-Jun-2016 14:41:46,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim03.mat
06/06/2016,gru,06-Jun-2016 14:49:54,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim04.mat
06/06/2016,gru,06-Jun-2016 14:57:53,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim05.mat
06/06/2016,gru,06-Jun-2016 15:05:45,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim06.mat
06/06/2016,gru,06-Jun-2016 15:13:55,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim07.mat
06/06/2016,gru,06-Jun-2016 15:20:07,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s329/160606_stim08.mat
08/03/2016,gru,03-Aug-2016 11:47:13,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim01.mat
08/03/2016,gru,03-Aug-2016 11:50:32,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim02.mat
08/03/2016,gru,03-Aug-2016 12:00:20,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim01.mat
08/03/2016,gru,03-Aug-2016 12:08:18,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim02.mat
08/03/2016,gru,03-Aug-2016 12:16:28,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim03.mat
08/03/2016,gru,03-Aug-2016 12:24:22,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim04.mat
08/03/2016,gru,03-Aug-2016 12:25:55,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim05.mat
08/03/2016,gru,03-Aug-2016 12:33:37,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim06.mat
08/03/2016,gru,03-Aug-2016 12:41:29,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim07.mat
08/03/2016,gru,03-Aug-2016 12:49:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim08.mat
08/03/2016,gru,03-Aug-2016 12:57:40,cohcon.m,oban.stanford.edu,~/data/cohcon/s329/160803_stim09.mat
