date,username,time,task,computer,stimfile
03/29/2016,gru,29-Mar-2016 20:13:56,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim02.mat
03/29/2016,gru,29-Mar-2016 20:21:38,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim03.mat
03/29/2016,gru,29-Mar-2016 20:29:07,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim04.mat
03/29/2016,gru,29-Mar-2016 20:36:54,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim05.mat
03/29/2016,gru,29-Mar-2016 20:44:33,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim06.mat
03/29/2016,gru,29-Mar-2016 20:52:22,cohcon_coherencetest.m,oban.stanford.edu,~/data/cohcon_coherencetest/s025/160329_stim07.mat
03/29/2016,gru,29-Mar-2016 20:59:35,cogneuro_attention.m,oban.stanford.edu,~/data/cogneuro_attention/s025/160329_stim10.mat
03/29/2016,gru,29-Mar-2016 21:07:35,cogneuro_attention.m,oban.stanford.edu,~/data/cogneuro_attention/s025/160329_stim11.mat
03/29/2016,gru,29-Mar-2016 21:15:16,cogneuro_attention.m,oban.stanford.edu,~/data/cogneuro_attention/s025/160329_stim12.mat
04/04/2016,gru,04-Apr-2016 18:26:31,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim02.mat
04/04/2016,gru,04-Apr-2016 18:35:08,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim03.mat
04/04/2016,gru,04-Apr-2016 18:43:37,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim04.mat
04/04/2016,gru,04-Apr-2016 18:52:10,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim05.mat
04/04/2016,gru,04-Apr-2016 19:00:43,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim06.mat
04/04/2016,gru,04-Apr-2016 19:09:18,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim07.mat
04/04/2016,gru,04-Apr-2016 19:17:50,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim08.mat
04/04/2016,gru,04-Apr-2016 19:26:16,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160404_stim09.mat
04/12/2016,gru,12-Apr-2016 20:56:06,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim01.mat
04/12/2016,gru,12-Apr-2016 21:03:39,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim02.mat
04/12/2016,gru,12-Apr-2016 21:11:13,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim03.mat
04/12/2016,gru,12-Apr-2016 21:18:41,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim04.mat
04/12/2016,gru,12-Apr-2016 21:26:16,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim05.mat
04/12/2016,gru,12-Apr-2016 21:33:51,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim06.mat
04/12/2016,gru,12-Apr-2016 21:41:29,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim07.mat
04/12/2016,gru,12-Apr-2016 21:49:03,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160412_stim08.mat
04/18/2016,gru,18-Apr-2016 21:15:19,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim01.mat
04/18/2016,gru,18-Apr-2016 21:23:02,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim02.mat
04/18/2016,gru,18-Apr-2016 21:30:45,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim03.mat
04/18/2016,gru,18-Apr-2016 21:38:16,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim04.mat
04/18/2016,gru,18-Apr-2016 21:45:47,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim05.mat
04/18/2016,gru,18-Apr-2016 21:53:17,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim06.mat
04/18/2016,gru,18-Apr-2016 22:00:49,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim07.mat
04/18/2016,gru,18-Apr-2016 22:08:21,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim08.mat
04/18/2016,gru,18-Apr-2016 22:15:54,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim09.mat
04/18/2016,gru,18-Apr-2016 22:23:37,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim10.mat
04/18/2016,gru,18-Apr-2016 22:31:39,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160418_stim11.mat
06/14/2016,gru,14-Jun-2016 16:59:12,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim01.mat
06/14/2016,gru,14-Jun-2016 17:06:56,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim02.mat
06/14/2016,gru,14-Jun-2016 17:14:09,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim03.mat
06/14/2016,gru,14-Jun-2016 17:21:17,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim04.mat
06/14/2016,gru,14-Jun-2016 17:28:40,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim05.mat
06/14/2016,gru,14-Jun-2016 17:35:52,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim06.mat
06/14/2016,gru,14-Jun-2016 17:43:05,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim07.mat
06/14/2016,gru,14-Jun-2016 17:50:13,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim08.mat
06/14/2016,gru,14-Jun-2016 17:53:53,SLtaskDotDirfMRI05.m,oban.stanford.edu,~/data/SLtaskDotDirfMRI05/s025/160614_stim09.mat
06/15/2016,gru,15-Jun-2016 16:11:12,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim01.mat
06/15/2016,gru,15-Jun-2016 16:19:16,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim02.mat
06/15/2016,gru,15-Jun-2016 16:26:54,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim03.mat
06/15/2016,gru,15-Jun-2016 16:34:30,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim04.mat
06/15/2016,gru,15-Jun-2016 16:42:06,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim05.mat
06/15/2016,gru,15-Jun-2016 16:49:51,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim06.mat
06/15/2016,gru,15-Jun-2016 16:57:44,cohcon.m,oban.stanford.edu,~/data/cohcon/s025/160615_stim07.mat
06/17/2016,gru,17-Jun-2016 10:48:08,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim01.mat
06/17/2016,gru,17-Jun-2016 10:55:54,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim02.mat
06/17/2016,gru,17-Jun-2016 11:03:32,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim03.mat
06/17/2016,gru,17-Jun-2016 11:11:17,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim04.mat
06/17/2016,gru,17-Jun-2016 11:19:07,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim05.mat
06/17/2016,gru,17-Jun-2016 11:26:56,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim06.mat
06/17/2016,gru,17-Jun-2016 11:35:18,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s025/160617_stim07.mat
