date,username,time,task,computer,stimfile
07/21/2016,gru,21-Jul-2016 21:25:19,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim01.mat
07/21/2016,gru,21-Jul-2016 21:33:08,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim02.mat
07/21/2016,gru,21-Jul-2016 21:41:00,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim03.mat
07/21/2016,gru,21-Jul-2016 21:48:50,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim04.mat
07/21/2016,gru,21-Jul-2016 21:56:48,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim05.mat
07/21/2016,gru,21-Jul-2016 22:04:50,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim06.mat
07/21/2016,gru,21-Jul-2016 22:12:49,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim07.mat
07/21/2016,gru,21-Jul-2016 22:20:45,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s342/160721_stim08.mat
