date,username,time,task,computer,stimfile
08/25/2017,gru,25-Aug-2017 23:21:26,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170825_stim01.mat
08/25/2017,gru,25-Aug-2017 23:26:24,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170825_stim02.mat
08/25/2017,gru,25-Aug-2017 23:31:19,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170825_stim03.mat
08/25/2017,gru,25-Aug-2017 23:36:11,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170825_stim04.mat
08/26/2017,gru,26-Aug-2017 15:03:42,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim01.mat
08/26/2017,gru,26-Aug-2017 15:08:53,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim02.mat
08/26/2017,gru,26-Aug-2017 15:13:40,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim03.mat
08/26/2017,gru,26-Aug-2017 15:18:25,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim04.mat
08/26/2017,gru,26-Aug-2017 15:23:09,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim05.mat
08/26/2017,gru,26-Aug-2017 15:27:53,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim06.mat
08/26/2017,gru,26-Aug-2017 15:32:42,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim07.mat
08/26/2017,gru,26-Aug-2017 15:37:29,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s390/170826_stim08.mat
