date,username,time,task,computer,stimfile
07/26/2016,gru,26-Jul-2016 21:45:09,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160726_stim05.mat
07/26/2016,gru,26-Jul-2016 21:53:28,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160726_stim06.mat
07/26/2016,gru,26-Jul-2016 21:56:18,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160726_stim07.mat
08/02/2016,gru,02-Aug-2016 12:05:19,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim01.mat
08/02/2016,gru,02-Aug-2016 12:13:34,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim02.mat
08/02/2016,gru,02-Aug-2016 12:21:39,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim03.mat
08/02/2016,gru,02-Aug-2016 12:29:30,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim04.mat
08/02/2016,gru,02-Aug-2016 12:37:36,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim05.mat
08/02/2016,gru,02-Aug-2016 12:45:30,cohcon.m,oban.stanford.edu,~/data/cohcon/s300/160802_stim06.mat
08/18/2016,gru,18-Aug-2016 20:57:58,berlin_experiment.m,oban.stanford.edu,~/data/berlin_experiment/s300/160818_stim01.mat
08/18/2016,gru,18-Aug-2016 21:00:29,berlin_experiment.m,oban.stanford.edu,~/data/berlin_experiment/s300/160818_stim02.mat
08/18/2016,gru,18-Aug-2016 21:03:12,berlin_experiment.m,oban.stanford.edu,~/data/berlin_experiment/s300/160818_stim03.mat
08/18/2016,gru,18-Aug-2016 21:14:12,berlin_experiment.m,oban.stanford.edu,~/data/berlin_experiment/s300/160818_stim04.mat
05/21/2017,gru,21-May-2017 17:36:31,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim01.mat
05/21/2017,gru,21-May-2017 17:44:42,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim02.mat
05/21/2017,gru,21-May-2017 17:53:36,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim03.mat
05/21/2017,gru,21-May-2017 18:01:37,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim04.mat
05/21/2017,gru,21-May-2017 18:09:44,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim05.mat
05/21/2017,gru,21-May-2017 18:17:50,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim06.mat
05/21/2017,gru,21-May-2017 18:26:42,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim07.mat
05/21/2017,gru,21-May-2017 18:35:41,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim08.mat
05/21/2017,gru,21-May-2017 18:44:05,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim09.mat
05/21/2017,gru,21-May-2017 18:52:10,afmap.m,oban.stanford.edu,~/data/afmap/s300/170521_stim10.mat
01/24/2018,gru,24-Jan-2018 16:03:03,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim01.mat
01/24/2018,gru,24-Jan-2018 16:12:12,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim02.mat
01/24/2018,gru,24-Jan-2018 16:19:10,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim03.mat
01/24/2018,gru,24-Jan-2018 16:26:08,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim04.mat
01/24/2018,gru,24-Jan-2018 16:33:15,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim05.mat
01/24/2018,gru,24-Jan-2018 16:40:53,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim06.mat
01/24/2018,gru,24-Jan-2018 16:47:37,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim07.mat
01/24/2018,gru,24-Jan-2018 16:54:35,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim08.mat
01/24/2018,gru,24-Jan-2018 17:01:33,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim09.mat
01/24/2018,gru,24-Jan-2018 17:09:16,fbsear_pilot.m,oban.stanford.edu,~/data/fbsear_pilot/s300/180124_stim10.mat
04/26/2018,gru,26-Apr-2018 21:05:35,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim02.mat
04/26/2018,gru,26-Apr-2018 21:13:46,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim03.mat
04/26/2018,gru,26-Apr-2018 21:21:47,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim04.mat
04/26/2018,gru,26-Apr-2018 21:29:40,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim05.mat
04/26/2018,gru,26-Apr-2018 21:37:52,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim06.mat
04/26/2018,gru,26-Apr-2018 21:45:49,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim07.mat
04/26/2018,gru,26-Apr-2018 21:53:55,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim08.mat
04/26/2018,gru,26-Apr-2018 22:02:04,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s300/180426_stim09.mat
