date,username,time,task,computer,stimfile
12/12/2016,gru,12-Dec-2016 18:49:29,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim02.mat
12/12/2016,gru,12-Dec-2016 18:52:07,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim03.mat
12/12/2016,gru,12-Dec-2016 18:54:04,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s350/161212_stim04.mat
12/12/2016,gru,12-Dec-2016 18:59:37,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim05.mat
12/12/2016,gru,12-Dec-2016 19:08:02,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim06.mat
12/12/2016,gru,12-Dec-2016 19:15:37,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim07.mat
12/12/2016,gru,12-Dec-2016 19:23:18,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim08.mat
12/12/2016,gru,12-Dec-2016 19:31:17,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim09.mat
12/12/2016,gru,12-Dec-2016 19:40:13,testLoc.m,oban.stanford.edu,~/data/testLoc/s350/161212_stim10.mat
08/16/2018,gru,16-Aug-2018 21:46:16,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim01.mat
08/16/2018,gru,16-Aug-2018 21:50:11,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim02.mat
08/16/2018,gru,16-Aug-2018 21:54:00,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim03.mat
08/16/2018,gru,16-Aug-2018 21:57:44,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim04.mat
08/16/2018,gru,16-Aug-2018 22:01:31,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim05.mat
08/16/2018,gru,16-Aug-2018 22:05:17,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim06.mat
08/16/2018,gru,16-Aug-2018 22:09:00,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim07.mat
08/16/2018,gru,16-Aug-2018 22:12:42,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim08.mat
08/16/2018,gru,16-Aug-2018 22:16:28,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim09.mat
08/16/2018,gru,16-Aug-2018 22:20:12,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim10.mat
08/16/2018,gru,16-Aug-2018 22:23:51,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim11.mat
08/16/2018,gru,16-Aug-2018 22:27:43,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim12.mat
08/16/2018,gru,16-Aug-2018 22:31:30,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim13.mat
08/16/2018,gru,16-Aug-2018 22:35:18,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim14.mat
08/16/2018,gru,16-Aug-2018 22:39:07,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim15.mat
08/16/2018,gru,16-Aug-2018 22:43:03,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim16.mat
08/16/2018,gru,16-Aug-2018 22:46:50,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim17.mat
08/16/2018,gru,16-Aug-2018 22:50:41,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim18.mat
08/16/2018,gru,16-Aug-2018 22:54:24,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim19.mat
08/16/2018,gru,16-Aug-2018 22:58:16,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/180816_stim20.mat
10/21/2018,gru,21-Oct-2018 15:47:49,texLocCtrl.m,oban.stanford.edu,~/data/texLocCtrl/s350/181021_stim01.mat
10/21/2018,gru,21-Oct-2018 15:54:51,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim02.mat
10/21/2018,gru,21-Oct-2018 16:01:49,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim03.mat
10/21/2018,gru,21-Oct-2018 16:08:44,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim04.mat
10/21/2018,gru,21-Oct-2018 16:15:32,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim05.mat
10/21/2018,gru,21-Oct-2018 16:22:23,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim06.mat
10/21/2018,gru,21-Oct-2018 16:29:12,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim07.mat
10/21/2018,gru,21-Oct-2018 16:36:02,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim08.mat
10/21/2018,gru,21-Oct-2018 16:42:49,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim09.mat
10/21/2018,gru,21-Oct-2018 16:49:34,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim10.mat
10/21/2018,gru,21-Oct-2018 16:56:27,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s350/181021_stim11.mat
