date,username,time,task,computer,stimfile
08/01/2016,gru,01-Aug-2016 20:41:51,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim01.mat
08/01/2016,gru,01-Aug-2016 20:46:48,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim02.mat
08/01/2016,gru,01-Aug-2016 20:51:51,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim03.mat
08/01/2016,gru,01-Aug-2016 20:56:35,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim04.mat
08/01/2016,gru,01-Aug-2016 21:02:19,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim05.mat
08/01/2016,gru,01-Aug-2016 21:07:29,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim06.mat
08/01/2016,gru,01-Aug-2016 21:14:04,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim07.mat
08/01/2016,gru,01-Aug-2016 21:18:46,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s340/160801_stim08.mat
08/02/2016,gru,02-Aug-2016 13:52:50,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim01.mat
08/02/2016,gru,02-Aug-2016 14:00:48,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim02.mat
08/02/2016,gru,02-Aug-2016 14:09:23,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim03.mat
08/02/2016,gru,02-Aug-2016 14:17:41,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim04.mat
08/02/2016,gru,02-Aug-2016 14:26:33,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim05.mat
08/02/2016,gru,02-Aug-2016 14:34:57,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim06.mat
08/02/2016,gru,02-Aug-2016 14:43:20,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim07.mat
08/02/2016,gru,02-Aug-2016 14:51:19,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160802_stim08.mat
08/03/2016,gru,03-Aug-2016 20:20:29,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim01.mat
08/03/2016,gru,03-Aug-2016 20:28:36,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim02.mat
08/03/2016,gru,03-Aug-2016 20:36:55,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim03.mat
08/03/2016,gru,03-Aug-2016 20:44:51,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim04.mat
08/03/2016,gru,03-Aug-2016 20:52:42,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim05.mat
08/03/2016,gru,03-Aug-2016 21:01:55,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim06.mat
08/03/2016,gru,03-Aug-2016 21:09:57,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim07.mat
08/03/2016,gru,03-Aug-2016 21:18:10,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160803_stim08.mat
08/09/2016,gru,09-Aug-2016 22:55:39,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim01.mat
08/09/2016,gru,09-Aug-2016 23:03:44,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim02.mat
08/09/2016,gru,09-Aug-2016 23:12:32,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim03.mat
08/09/2016,gru,09-Aug-2016 23:15:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim04.mat
08/09/2016,gru,09-Aug-2016 23:20:33,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim05.mat
08/09/2016,gru,09-Aug-2016 23:26:19,cohcon.m,oban.stanford.edu,~/data/cohcon/s340/160809_stim06.mat
08/10/2016,gru,10-Aug-2016 22:26:18,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim01.mat
08/10/2016,gru,10-Aug-2016 22:32:57,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim02.mat
08/10/2016,gru,10-Aug-2016 22:39:35,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim03.mat
08/10/2016,gru,10-Aug-2016 22:46:00,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim04.mat
08/10/2016,gru,10-Aug-2016 22:53:00,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim05.mat
08/10/2016,gru,10-Aug-2016 22:59:28,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim06.mat
08/10/2016,gru,10-Aug-2016 23:06:12,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim07.mat
08/10/2016,gru,10-Aug-2016 23:13:10,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim08.mat
08/10/2016,gru,10-Aug-2016 23:17:24,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim09.mat
08/10/2016,gru,10-Aug-2016 23:23:42,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s340/160810_stim10.mat
