date,username,time,task,computer,stimfile
07/30/2018,gru,30-Jul-2018 20:17:18,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim03.mat
07/30/2018,gru,30-Jul-2018 20:24:32,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim04.mat
07/30/2018,gru,30-Jul-2018 20:43:32,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim05.mat
07/30/2018,gru,30-Jul-2018 20:51:06,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim06.mat
07/30/2018,gru,30-Jul-2018 20:59:21,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim07.mat
07/30/2018,gru,30-Jul-2018 21:07:55,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180730_stim08.mat
08/05/2018,gru,05-Aug-2018 18:01:23,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim01.mat
08/05/2018,gru,05-Aug-2018 18:20:16,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim02.mat
08/05/2018,gru,05-Aug-2018 18:27:55,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim03.mat
08/05/2018,gru,05-Aug-2018 18:36:13,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim04.mat
08/05/2018,gru,05-Aug-2018 18:46:16,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim05.mat
08/05/2018,gru,05-Aug-2018 18:54:51,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim06.mat
08/05/2018,gru,05-Aug-2018 19:03:24,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim07.mat
08/05/2018,gru,05-Aug-2018 19:10:41,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim08.mat
08/05/2018,gru,05-Aug-2018 19:20:50,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim09.mat
08/05/2018,gru,05-Aug-2018 19:30:27,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180805_stim10.mat
08/06/2018,gru,06-Aug-2018 14:57:14,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim01.mat
08/06/2018,gru,06-Aug-2018 15:08:21,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim02.mat
08/06/2018,gru,06-Aug-2018 15:17:40,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim03.mat
08/06/2018,gru,06-Aug-2018 15:55:29,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim04.mat
08/06/2018,gru,06-Aug-2018 16:02:38,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim05.mat
08/06/2018,gru,06-Aug-2018 16:11:33,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim06.mat
08/06/2018,gru,06-Aug-2018 16:18:47,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim07.mat
08/06/2018,gru,06-Aug-2018 16:26:25,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim08.mat
08/06/2018,gru,06-Aug-2018 16:34:17,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim09.mat
08/06/2018,gru,06-Aug-2018 16:41:20,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim10.mat
08/06/2018,gru,06-Aug-2018 16:49:21,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim11.mat
08/06/2018,gru,06-Aug-2018 16:56:13,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim12.mat
08/06/2018,gru,06-Aug-2018 17:03:37,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim13.mat
08/06/2018,gru,06-Aug-2018 17:10:41,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim14.mat
08/06/2018,gru,06-Aug-2018 17:18:21,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim15.mat
08/06/2018,gru,06-Aug-2018 17:27:39,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180806_stim16.mat
08/08/2018,gru,08-Aug-2018 21:04:51,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim01.mat
08/08/2018,gru,08-Aug-2018 21:13:32,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim02.mat
08/08/2018,gru,08-Aug-2018 21:25:16,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim03.mat
08/08/2018,gru,08-Aug-2018 21:32:50,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim04.mat
08/08/2018,gru,08-Aug-2018 21:40:39,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim05.mat
08/08/2018,gru,08-Aug-2018 21:50:51,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim06.mat
08/08/2018,gru,08-Aug-2018 21:59:42,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim07.mat
08/08/2018,gru,08-Aug-2018 22:08:58,saccadeRF.m,oban.stanford.edu,~/data/saccadeRF/s075/180808_stim08.mat
