date,username,time,task,computer,stimfile
08/08/2016,gru,08-Aug-2016 15:20:18,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim03.mat
08/08/2016,gru,08-Aug-2016 15:28:20,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim04.mat
08/08/2016,gru,08-Aug-2016 15:36:41,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim05.mat
08/08/2016,gru,08-Aug-2016 15:44:49,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim06.mat
08/08/2016,gru,08-Aug-2016 15:53:12,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim07.mat
08/08/2016,gru,08-Aug-2016 16:02:24,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim08.mat
08/08/2016,gru,08-Aug-2016 16:11:45,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim09.mat
08/08/2016,gru,08-Aug-2016 16:20:59,attentionComp.m,oban.stanford.edu,~/data/attentionComp/s316/160808_stim10.mat
09/27/2018,gru,27-Sep-2018 19:25:34,texLocCtrl.m,oban.stanford.edu,~/data/texLocCtrl/s316/180927_stim01.mat
09/27/2018,gru,27-Sep-2018 19:32:42,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim02.mat
09/27/2018,gru,27-Sep-2018 19:39:32,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim03.mat
09/27/2018,gru,27-Sep-2018 19:46:24,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim04.mat
09/27/2018,gru,27-Sep-2018 19:54:45,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim05.mat
09/27/2018,gru,27-Sep-2018 20:01:36,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim06.mat
09/27/2018,gru,27-Sep-2018 20:08:55,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim07.mat
09/27/2018,gru,27-Sep-2018 20:15:48,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim08.mat
09/27/2018,gru,27-Sep-2018 20:24:26,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim09.mat
09/27/2018,gru,27-Sep-2018 20:31:19,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim10.mat
09/27/2018,gru,27-Sep-2018 20:38:14,textureLoc.m,oban.stanford.edu,~/data/textureLoc/s316/180927_stim11.mat
