date,username,time,task,computer,stimfile
07/23/2016,gru,23-Jul-2016 20:05:04,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim01.mat
07/23/2016,gru,23-Jul-2016 20:09:58,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim02.mat
07/23/2016,gru,23-Jul-2016 20:15:14,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim03.mat
07/23/2016,gru,23-Jul-2016 20:20:01,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim04.mat
07/23/2016,gru,23-Jul-2016 20:24:48,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim05.mat
07/23/2016,gru,23-Jul-2016 20:29:32,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim06.mat
07/23/2016,gru,23-Jul-2016 20:34:38,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim07.mat
07/23/2016,gru,23-Jul-2016 20:39:18,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim08.mat
07/23/2016,gru,23-Jul-2016 20:43:59,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s338/160723_stim09.mat
07/30/2016,gru,30-Jul-2016 22:22:06,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim01.mat
07/30/2016,gru,30-Jul-2016 22:29:58,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim02.mat
07/30/2016,gru,30-Jul-2016 22:37:57,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim03.mat
07/30/2016,gru,30-Jul-2016 22:45:45,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim04.mat
07/30/2016,gru,30-Jul-2016 22:53:58,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim05.mat
07/30/2016,gru,30-Jul-2016 23:01:37,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim06.mat
07/30/2016,gru,30-Jul-2016 23:10:01,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim07.mat
07/30/2016,gru,30-Jul-2016 23:18:30,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160730_stim08.mat
08/06/2016,gru,06-Aug-2016 21:00:29,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim01.mat
08/06/2016,gru,06-Aug-2016 21:08:06,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim02.mat
08/06/2016,gru,06-Aug-2016 21:16:46,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim03.mat
08/06/2016,gru,06-Aug-2016 21:25:49,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim04.mat
08/06/2016,gru,06-Aug-2016 21:34:07,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim05.mat
08/06/2016,gru,06-Aug-2016 21:42:22,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim06.mat
08/06/2016,gru,06-Aug-2016 21:50:48,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim07.mat
08/06/2016,gru,06-Aug-2016 21:59:12,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s338/160806_stim08.mat
08/12/2016,gru,12-Aug-2016 22:19:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim01.mat
08/12/2016,gru,12-Aug-2016 22:27:16,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim02.mat
08/12/2016,gru,12-Aug-2016 22:35:10,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim03.mat
08/12/2016,gru,12-Aug-2016 22:43:07,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim04.mat
08/12/2016,gru,12-Aug-2016 22:51:01,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim05.mat
08/12/2016,gru,12-Aug-2016 22:59:19,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim06.mat
08/12/2016,gru,12-Aug-2016 23:07:22,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim07.mat
08/12/2016,gru,12-Aug-2016 23:16:06,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim08.mat
08/12/2016,gru,12-Aug-2016 23:24:06,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160812_stim09.mat
08/14/2016,gru,14-Aug-2016 20:41:06,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim01.mat
08/14/2016,gru,14-Aug-2016 20:49:25,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim02.mat
08/14/2016,gru,14-Aug-2016 20:57:51,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim03.mat
08/14/2016,gru,14-Aug-2016 21:06:20,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim04.mat
08/14/2016,gru,14-Aug-2016 21:15:00,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim05.mat
08/14/2016,gru,14-Aug-2016 21:23:31,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim06.mat
08/14/2016,gru,14-Aug-2016 21:31:39,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim07.mat
08/14/2016,gru,14-Aug-2016 21:39:44,cohcon.m,oban.stanford.edu,~/data/cohcon/s338/160814_stim08.mat
