date,username,time,task,computer,stimfile
05/21/2018,gru,21-May-2018 19:41:38,cogneuro_attention_victoria.m,oban.stanford.edu,/Users/gru/.Trash/mglAbortedStimfiles/180521_stim01_aborted0009.mat
05/21/2018,gru,21-May-2018 20:00:42,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s369/180521_stim01.mat
05/21/2018,gru,21-May-2018 20:06:45,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s369/180521_stim02.mat
05/21/2018,gru,21-May-2018 20:11:59,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s369/180521_stim03.mat
05/21/2018,gru,21-May-2018 20:17:35,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s369/180521_stim04.mat
05/21/2018,gru,21-May-2018 20:19:37,cogneuro_attention_victoria.m,oban.stanford.edu,/Users/gru/.Trash/mglAbortedStimfiles/180521_stim05_aborted0001.mat
05/21/2018,gru,21-May-2018 20:20:03,cogneuro_attention_victoria.m,oban.stanford.edu,/Users/gru/.Trash/mglAbortedStimfiles/180521_stim05_aborted0002.mat
05/21/2018,gru,21-May-2018 20:21:06,cogneuro_attention_victoria.m,oban.stanford.edu,~/data/cogneuro_attention_victoria/s369/180521_stim05.mat
05/21/2018,gru,21-May-2018 20:28:28,cogneuro_attention_victoria.m,oban.stanford.edu,~/data/cogneuro_attention_victoria/s369/180521_stim06.mat
05/21/2018,gru,21-May-2018 20:38:10,cogneuro_attention_victoria.m,oban.stanford.edu,~/data/cogneuro_attention_victoria/s369/180521_stim07.mat
05/21/2018,gru,21-May-2018 20:45:41,cogneuro_attention_victoria.m,oban.stanford.edu,~/data/cogneuro_attention_victoria/s369/180521_stim08.mat
05/21/2018,gru,21-May-2018 20:52:26,cogneuro_attention_victoria.m,oban.stanford.edu,~/data/cogneuro_attention_victoria/s369/180521_stim09.mat
