date,username,time,task,computer,stimfile
08/19/2016,gru,19-Aug-2016 21:40:36,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim01.mat
08/19/2016,gru,19-Aug-2016 21:45:20,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim02.mat
08/19/2016,gru,19-Aug-2016 21:50:21,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim03.mat
08/19/2016,gru,19-Aug-2016 21:55:02,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim04.mat
08/19/2016,gru,19-Aug-2016 22:00:31,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim05.mat
08/19/2016,gru,19-Aug-2016 22:05:51,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim06.mat
08/19/2016,gru,19-Aug-2016 22:11:34,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim07.mat
08/19/2016,gru,19-Aug-2016 22:16:19,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s348/160819_stim08.mat
08/20/2016,gru,20-Aug-2016 21:21:44,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim01.mat
08/20/2016,gru,20-Aug-2016 21:29:54,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim02.mat
08/20/2016,gru,20-Aug-2016 21:38:32,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim03.mat
08/20/2016,gru,20-Aug-2016 21:47:34,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim04.mat
08/20/2016,gru,20-Aug-2016 21:57:19,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim05.mat
08/20/2016,gru,20-Aug-2016 22:06:23,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim06.mat
08/20/2016,gru,20-Aug-2016 22:16:08,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim07.mat
08/20/2016,gru,20-Aug-2016 22:25:09,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160820_stim08.mat
08/22/2016,gru,22-Aug-2016 19:53:34,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim01.mat
08/22/2016,gru,22-Aug-2016 20:01:17,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim02.mat
08/22/2016,gru,22-Aug-2016 20:10:02,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim03.mat
08/22/2016,gru,22-Aug-2016 20:18:28,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim04.mat
08/22/2016,gru,22-Aug-2016 20:28:09,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim05.mat
08/22/2016,gru,22-Aug-2016 20:36:41,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim06.mat
08/22/2016,gru,22-Aug-2016 20:45:42,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim07.mat
08/22/2016,gru,22-Aug-2016 20:53:47,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s348/160822_stim08.mat
08/24/2016,gru,24-Aug-2016 19:28:04,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim01.mat
08/24/2016,gru,24-Aug-2016 19:36:09,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim02.mat
08/24/2016,gru,24-Aug-2016 19:44:24,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim03.mat
08/24/2016,gru,24-Aug-2016 19:52:42,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim04.mat
08/24/2016,gru,24-Aug-2016 20:01:53,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim05.mat
08/24/2016,gru,24-Aug-2016 20:10:27,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim06.mat
08/24/2016,gru,24-Aug-2016 20:19:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim07.mat
08/24/2016,gru,24-Aug-2016 20:27:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160824_stim08.mat
09/22/2016,gru,22-Sep-2016 20:21:06,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim01.mat
09/22/2016,gru,22-Sep-2016 20:30:27,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim02.mat
09/22/2016,gru,22-Sep-2016 20:38:14,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim03.mat
09/22/2016,gru,22-Sep-2016 20:46:18,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim04.mat
09/22/2016,gru,22-Sep-2016 20:54:22,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim05.mat
09/22/2016,gru,22-Sep-2016 21:03:17,cohcon.m,oban.stanford.edu,~/data/cohcon/s348/160922_stim06.mat
