date,username,time,task,computer,stimfile
08/17/2016,gru,17-Aug-2016 06:31:38,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim01.mat
08/17/2016,gru,17-Aug-2016 06:36:39,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim02.mat
08/17/2016,gru,17-Aug-2016 06:41:46,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim03.mat
08/17/2016,gru,17-Aug-2016 06:46:50,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim04.mat
08/17/2016,gru,17-Aug-2016 06:52:21,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim05.mat
08/17/2016,gru,17-Aug-2016 06:57:46,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim06.mat
08/17/2016,gru,17-Aug-2016 07:02:45,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim07.mat
08/17/2016,gru,17-Aug-2016 07:07:58,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim08.mat
08/17/2016,gru,17-Aug-2016 07:12:49,stanfordRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s346/160817_stim09.mat
08/18/2016,gru,18-Aug-2016 19:28:26,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim01.mat
08/18/2016,gru,18-Aug-2016 19:36:27,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim02.mat
08/18/2016,gru,18-Aug-2016 19:44:12,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim03.mat
08/18/2016,gru,18-Aug-2016 19:52:14,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim04.mat
08/18/2016,gru,18-Aug-2016 20:00:10,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim05.mat
08/18/2016,gru,18-Aug-2016 20:08:16,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim06.mat
08/18/2016,gru,18-Aug-2016 20:16:15,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim07.mat
08/18/2016,gru,18-Aug-2016 20:24:04,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160818_stim08.mat
08/22/2016,gru,22-Aug-2016 06:26:01,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim01.mat
08/22/2016,gru,22-Aug-2016 06:33:55,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim02.mat
08/22/2016,gru,22-Aug-2016 06:41:51,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim03.mat
08/22/2016,gru,22-Aug-2016 06:50:09,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim04.mat
08/22/2016,gru,22-Aug-2016 06:59:04,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim05.mat
08/22/2016,gru,22-Aug-2016 07:07:36,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim06.mat
08/22/2016,gru,22-Aug-2016 07:15:53,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim07.mat
08/22/2016,gru,22-Aug-2016 07:23:47,cohcon_localizer.m,oban.stanford.edu,~/data/cohcon_localizer/s346/160822_stim08.mat
