date,username,time,task,computer,stimfile
08/13/2018,gru,13-Aug-2018 22:41:34,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim01.mat
08/13/2018,gru,13-Aug-2018 22:50:53,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim02.mat
08/13/2018,gru,13-Aug-2018 22:59:24,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim03.mat
08/13/2018,gru,13-Aug-2018 23:07:36,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim04.mat
08/13/2018,gru,13-Aug-2018 23:15:24,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim05.mat
08/13/2018,gru,13-Aug-2018 23:24:02,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim06.mat
08/13/2018,gru,13-Aug-2018 23:31:48,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim07.mat
08/13/2018,gru,13-Aug-2018 23:39:23,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim08.mat
08/13/2018,gru,13-Aug-2018 23:46:59,afmap2.m,oban.stanford.edu,~/data/afmap2/s359/180813_stim09.mat
